id	enjoyment	type
R_Rxa7X0wGjGTEiml	3	aut
R_Rxa7X0wGjGTEiml	2	problem
R_Rxa7X0wGjGTEiml	3	problem
R_Rxa7X0wGjGTEiml	3	problem
R_Rxa7X0wGjGTEiml	2	problem
R_Xwb5pLhiNpQz8oF	2	aut
R_Xwb5pLhiNpQz8oF	1	aut
R_Xwb5pLhiNpQz8oF	2	problem
R_Xwb5pLhiNpQz8oF	2	problem
R_Xwb5pLhiNpQz8oF	2	problem
R_Xwb5pLhiNpQz8oF	2	problem
R_3D6po4Dp9OH63RU	1	aut
R_3D6po4Dp9OH63RU	5	aut
R_3D6po4Dp9OH63RU	5	dat
R_3PTsqLjnOrVnCPQ	3	aut
R_3PTsqLjnOrVnCPQ	3	aut
R_3PTsqLjnOrVnCPQ	4	dat
R_3PTsqLjnOrVnCPQ	3	problem
R_3PTsqLjnOrVnCPQ	3	problem
R_3PTsqLjnOrVnCPQ	2	problem
R_3PTsqLjnOrVnCPQ	2	problem
R_VUMliM0Hjsbt7A5	1	aut
R_VUMliM0Hjsbt7A5	1	aut
R_VUMliM0Hjsbt7A5	4	problem
R_VUMliM0Hjsbt7A5	2	problem
R_VUMliM0Hjsbt7A5	2	problem
R_VUMliM0Hjsbt7A5	2	problem
R_5ss9QwSHtF1VGo1	4	aut
R_5ss9QwSHtF1VGo1	4	aut
R_5ss9QwSHtF1VGo1	5	dat
R_OdS2970Y7mcOfsJ	5	aut
R_OdS2970Y7mcOfsJ	4	aut
R_OdS2970Y7mcOfsJ	3	dat
R_OdS2970Y7mcOfsJ	2	problem
R_OdS2970Y7mcOfsJ	4	problem
R_OdS2970Y7mcOfsJ	3	problem
R_OdS2970Y7mcOfsJ	4	problem
R_2BnCMENhQxcDrkE	2	aut
R_2BnCMENhQxcDrkE	3	aut
R_2BnCMENhQxcDrkE	3	problem
R_2BnCMENhQxcDrkE	2	problem
R_2BnCMENhQxcDrkE	5	problem
R_1iquuf3VIe1KIeh	4	aut
R_3oLPTShdxGnoUZa	1	aut
R_3oLPTShdxGnoUZa	2	aut
R_3oLPTShdxGnoUZa	3	problem
R_3oLPTShdxGnoUZa	3	problem
R_3oLPTShdxGnoUZa	1	problem
R_3oLPTShdxGnoUZa	3	problem
R_SV4vcuYnAOouPQJ	3	problem
R_SV4vcuYnAOouPQJ	3	problem
R_SV4vcuYnAOouPQJ	3	problem
R_vDqtBVAnMIGlCwh	3	aut
R_vDqtBVAnMIGlCwh	5	aut
R_vDqtBVAnMIGlCwh	4	dat
R_vDqtBVAnMIGlCwh	3	problem
R_vDqtBVAnMIGlCwh	4	problem
R_vDqtBVAnMIGlCwh	4	problem
R_vDqtBVAnMIGlCwh	2	problem
R_1rximc6QKAbHrxT	1	aut
R_1rximc6QKAbHrxT	1	aut
R_1rximc6QKAbHrxT	2	problem
R_1rximc6QKAbHrxT	2	problem
R_1rximc6QKAbHrxT	2	problem
R_1rximc6QKAbHrxT	3	problem
R_z0fVG3Sxfar1udr	3	aut
R_z0fVG3Sxfar1udr	3	aut
R_z0fVG3Sxfar1udr	3	dat
R_z0fVG3Sxfar1udr	4	problem
R_z0fVG3Sxfar1udr	5	problem
R_z0fVG3Sxfar1udr	4	problem
R_z0fVG3Sxfar1udr	4	problem
R_RqAfYsZlhei6MMh	2	aut
R_RqAfYsZlhei6MMh	2	aut
R_RqAfYsZlhei6MMh	1	problem
R_RqAfYsZlhei6MMh	3	problem
R_2YrgzTKlYvbkETB	2	aut
R_2YrgzTKlYvbkETB	4	aut
R_2YrgzTKlYvbkETB	3	dat
R_2YrgzTKlYvbkETB	3	problem
R_2YrgzTKlYvbkETB	3	problem
R_2YrgzTKlYvbkETB	2	problem
R_2YrgzTKlYvbkETB	3	problem
R_vOEF04vxtzNTWEh	2	aut
R_vOEF04vxtzNTWEh	2	aut
R_vOEF04vxtzNTWEh	3	dat
R_vOEF04vxtzNTWEh	1	problem
R_vOEF04vxtzNTWEh	4	problem
R_vOEF04vxtzNTWEh	3	problem
R_vOEF04vxtzNTWEh	2	problem
R_2R3Uz4UtINrGM90	1	aut
R_2R3Uz4UtINrGM90	1	aut
R_2R3Uz4UtINrGM90	2	problem
R_2R3Uz4UtINrGM90	3	problem
R_2R3Uz4UtINrGM90	3	problem
R_2R3Uz4UtINrGM90	3	problem
R_22QzwwbgGbH9wAE	1	aut
R_22QzwwbgGbH9wAE	1	aut
R_22QzwwbgGbH9wAE	4	problem
R_22QzwwbgGbH9wAE	3	problem
R_22QzwwbgGbH9wAE	2	problem
R_22QzwwbgGbH9wAE	1	problem
R_10JGEWXazBCJiI1	2	aut
R_10JGEWXazBCJiI1	2	aut
R_10JGEWXazBCJiI1	1	problem
R_10JGEWXazBCJiI1	2	problem
R_10JGEWXazBCJiI1	2	problem
R_10JGEWXazBCJiI1	2	problem
R_1H7QNuVAst4c6MX	5	aut
R_1H7QNuVAst4c6MX	5	aut
R_1H7QNuVAst4c6MX	5	dat
R_1H7QNuVAst4c6MX	1	problem
R_1H7QNuVAst4c6MX	5	problem
R_1FJttyiK03AVdqU	4	problem
R_1FJttyiK03AVdqU	5	problem
R_12Gaa4NKcXUsf8x	2	aut
R_12Gaa4NKcXUsf8x	3	aut
R_12Gaa4NKcXUsf8x	1	problem
R_12Gaa4NKcXUsf8x	3	problem
R_12Gaa4NKcXUsf8x	4	problem
R_12Gaa4NKcXUsf8x	4	problem
R_ZfneMnqJ5r0e7GF	5	aut
R_ZfneMnqJ5r0e7GF	5	aut
R_ZfneMnqJ5r0e7GF	5	dat
R_ZfneMnqJ5r0e7GF	4	problem
R_ZfneMnqJ5r0e7GF	4	problem
R_ZfneMnqJ5r0e7GF	4	problem
R_ZfneMnqJ5r0e7GF	5	problem
R_3Do8w2haIYqN3QV	2	aut
R_3Do8w2haIYqN3QV	4	aut
R_3Do8w2haIYqN3QV	4	dat
R_3Do8w2haIYqN3QV	5	problem
R_3Do8w2haIYqN3QV	5	problem
R_3Do8w2haIYqN3QV	5	problem
R_3Do8w2haIYqN3QV	1	problem
R_C1VOM9krL0B1HBT	1	aut
R_C1VOM9krL0B1HBT	1	aut
R_C1VOM9krL0B1HBT	2	problem
R_C1VOM9krL0B1HBT	1	problem
R_C1VOM9krL0B1HBT	1	problem
R_C1VOM9krL0B1HBT	1	problem
R_STt5fGBevIvWwmJ	2	aut
R_STt5fGBevIvWwmJ	2	aut
R_STt5fGBevIvWwmJ	2	problem
R_STt5fGBevIvWwmJ	2	problem
R_STt5fGBevIvWwmJ	2	problem
R_STt5fGBevIvWwmJ	2	problem
R_10BJ7P38HyJDpIM	2	aut
R_10BJ7P38HyJDpIM	3	aut
R_10BJ7P38HyJDpIM	3	dat
R_10BJ7P38HyJDpIM	3	problem
R_10BJ7P38HyJDpIM	1	problem
R_2Cs2f2q5gck0qNo	1	problem
R_2Cs2f2q5gck0qNo	3	problem
R_2Cs2f2q5gck0qNo	3	problem
R_22s7ohYmsJxbPVl	1	aut
R_22s7ohYmsJxbPVl	1	aut
R_22s7ohYmsJxbPVl	1	problem
R_22s7ohYmsJxbPVl	2	problem
R_22s7ohYmsJxbPVl	1	problem
R_22s7ohYmsJxbPVl	2	problem
R_2AEBRhXasmgznzI	3	aut
R_2AEBRhXasmgznzI	3	aut
R_2AEBRhXasmgznzI	4	dat
R_2AEBRhXasmgznzI	4	problem
R_2AEBRhXasmgznzI	2	problem
R_3kANrfGCZ7aPOne	2	aut
R_3kANrfGCZ7aPOne	3	aut
R_3kANrfGCZ7aPOne	4	dat
R_3kANrfGCZ7aPOne	2	problem
R_3kANrfGCZ7aPOne	1	problem
R_3kANrfGCZ7aPOne	1	problem
R_3kANrfGCZ7aPOne	2	problem
R_3kMmW9EwPDYRb7H	2	aut
R_3kMmW9EwPDYRb7H	1	aut
R_3kMmW9EwPDYRb7H	2	dat
R_3kMmW9EwPDYRb7H	2	problem
R_3kMmW9EwPDYRb7H	3	problem
R_3kMmW9EwPDYRb7H	2	problem
R_3kMmW9EwPDYRb7H	3	problem
R_D8YKgVgGDaaQjHH	2	aut
R_D8YKgVgGDaaQjHH	3	aut
R_D8YKgVgGDaaQjHH	3	problem
R_D8YKgVgGDaaQjHH	2	problem
R_D8YKgVgGDaaQjHH	5	problem
R_D8YKgVgGDaaQjHH	4	problem
R_QgnFEdzHK8SmtWN	1	aut
R_QgnFEdzHK8SmtWN	1	aut
R_QgnFEdzHK8SmtWN	1	problem
R_QgnFEdzHK8SmtWN	2	problem
R_QgnFEdzHK8SmtWN	2	problem
R_QgnFEdzHK8SmtWN	2	problem
R_3PLDfcDJt12sxhA	1	problem
R_3PLDfcDJt12sxhA	1	problem
R_2c5vgqVtVoQLwdC	5	problem
R_3DqCHxoRW7HFFKB	4	aut
R_3DqCHxoRW7HFFKB	4	aut
R_3DqCHxoRW7HFFKB	2	problem
R_3DqCHxoRW7HFFKB	3	problem
R_3DqCHxoRW7HFFKB	4	problem
R_3DqCHxoRW7HFFKB	3	problem
R_28UIRrttfuzVYJP	1	aut
R_28UIRrttfuzVYJP	1	aut
R_28UIRrttfuzVYJP	3	problem
R_28UIRrttfuzVYJP	3	problem
R_28UIRrttfuzVYJP	2	problem
R_28UIRrttfuzVYJP	2	problem
R_1OqKJzcBgIbuYhH	3	aut
R_1OqKJzcBgIbuYhH	2	aut
R_1OqKJzcBgIbuYhH	2	dat
R_1OqKJzcBgIbuYhH	1	problem
R_1OqKJzcBgIbuYhH	4	problem
R_1OqKJzcBgIbuYhH	2	problem
R_1OqKJzcBgIbuYhH	4	problem
R_2wGOCNLKAp3hFI4	2	aut
R_2wGOCNLKAp3hFI4	3	aut
R_2wGOCNLKAp3hFI4	4	dat
R_2wGOCNLKAp3hFI4	5	problem
R_2wGOCNLKAp3hFI4	1	problem
R_2wGOCNLKAp3hFI4	5	problem
R_2wGOCNLKAp3hFI4	1	problem
R_11b9wTYEUv9QYnc	2	aut
R_11b9wTYEUv9QYnc	3	aut
R_11b9wTYEUv9QYnc	4	dat
R_3M3FVa3soMmjDNi	1	aut
R_3M3FVa3soMmjDNi	3	aut
R_3M3FVa3soMmjDNi	4	dat
R_3M3FVa3soMmjDNi	4	problem
R_3M3FVa3soMmjDNi	5	problem
R_3M3FVa3soMmjDNi	2	problem
R_3M3FVa3soMmjDNi	2	problem
R_1pojFw3JhxZl7EH	1	aut
R_1pojFw3JhxZl7EH	2	aut
R_1pojFw3JhxZl7EH	2	problem
R_1pojFw3JhxZl7EH	2	problem
R_1pojFw3JhxZl7EH	2	problem
R_1pojFw3JhxZl7EH	3	problem
R_25YZiJ0Rq9BvORi	1	aut
R_25YZiJ0Rq9BvORi	4	aut
R_25YZiJ0Rq9BvORi	3	dat
R_25YZiJ0Rq9BvORi	1	problem
R_25YZiJ0Rq9BvORi	3	problem
R_25YZiJ0Rq9BvORi	1	problem
R_25YZiJ0Rq9BvORi	5	problem
R_1eKwuznP45BUV14	2	aut
R_1eKwuznP45BUV14	2	problem
R_WcAlaNlpD5q4D6N	3	aut
R_WcAlaNlpD5q4D6N	2	aut
R_WcAlaNlpD5q4D6N	1	problem
R_WcAlaNlpD5q4D6N	1	problem
R_WcAlaNlpD5q4D6N	2	problem
R_3Rg673XrFLCSy9C	3	aut
R_3Rg673XrFLCSy9C	2	aut
R_3Rg673XrFLCSy9C	2	problem
R_3Rg673XrFLCSy9C	1	problem
R_3Rg673XrFLCSy9C	3	problem
R_22K5trRwg1UQ2Zg	1	problem
R_3mdAfxx3v7RlS8V	2	aut
R_3mdAfxx3v7RlS8V	1	aut
R_3mdAfxx3v7RlS8V	3	dat
R_3mdAfxx3v7RlS8V	4	problem
R_3mdAfxx3v7RlS8V	2	problem
R_3mdAfxx3v7RlS8V	3	problem
R_3mdAfxx3v7RlS8V	4	problem
R_AveDWFU62SniW7D	3	aut
R_1erAGy0xgDBZF7e	4	aut
R_1erAGy0xgDBZF7e	3	aut
R_1erAGy0xgDBZF7e	4	dat
R_1erAGy0xgDBZF7e	5	problem
R_1erAGy0xgDBZF7e	4	problem
R_1erAGy0xgDBZF7e	3	problem
R_1erAGy0xgDBZF7e	1	problem
R_11avYCxhQZlBun8	4	aut
R_11avYCxhQZlBun8	4	aut
R_11avYCxhQZlBun8	4	problem
R_11avYCxhQZlBun8	5	problem
R_11avYCxhQZlBun8	2	problem
R_11avYCxhQZlBun8	5	problem
R_25ZrdpKT3WRYK4a	2	problem
R_bfKM52DvFwETdnj	0	problem
R_bfKM52DvFwETdnj	5	problem
R_2RVVFvlFAyLL0L0	4	aut
R_2RVVFvlFAyLL0L0	3	aut
R_2RVVFvlFAyLL0L0	1	problem
R_2RVVFvlFAyLL0L0	1	problem
R_2RVVFvlFAyLL0L0	2	problem
R_2RVVFvlFAyLL0L0	1	problem
R_RmJa7d0Ly5rFEFb	2	aut
R_RmJa7d0Ly5rFEFb	1	aut
R_RmJa7d0Ly5rFEFb	4	dat
R_RmJa7d0Ly5rFEFb	3	problem
R_RmJa7d0Ly5rFEFb	4	problem
R_RmJa7d0Ly5rFEFb	4	problem
R_RmJa7d0Ly5rFEFb	1	problem
R_2a8D77D5GnaqzVy	3	aut
R_2a8D77D5GnaqzVy	2	aut
R_2a8D77D5GnaqzVy	4	dat
R_2a8D77D5GnaqzVy	3	problem
R_2a8D77D5GnaqzVy	3	problem
R_2a8D77D5GnaqzVy	3	problem
R_2a8D77D5GnaqzVy	4	problem
R_bQSQwbDfHIVl9PX	4	aut
R_bQSQwbDfHIVl9PX	2	aut
R_bQSQwbDfHIVl9PX	4	dat
R_bQSQwbDfHIVl9PX	3	problem
R_bQSQwbDfHIVl9PX	1	problem
R_bQSQwbDfHIVl9PX	4	problem
R_bQSQwbDfHIVl9PX	3	problem
R_A0zh1VmOqy7KBY5	3	aut
R_A0zh1VmOqy7KBY5	2	aut
R_A0zh1VmOqy7KBY5	4	dat
R_A0zh1VmOqy7KBY5	5	problem
R_A0zh1VmOqy7KBY5	1	problem
R_A0zh1VmOqy7KBY5	5	problem
R_ZjBd8QSFVBnGa41	1	aut
R_ZjBd8QSFVBnGa41	5	aut
R_ZjBd8QSFVBnGa41	4	dat
R_ZjBd8QSFVBnGa41	4	problem
R_ZjBd8QSFVBnGa41	5	problem
R_ZjBd8QSFVBnGa41	4	problem
R_ZjBd8QSFVBnGa41	3	problem
R_2Pb6B69ocnDJNbW	1	aut
R_2Pb6B69ocnDJNbW	1	aut
R_2Pb6B69ocnDJNbW	4	problem
R_2Pb6B69ocnDJNbW	4	problem
R_2Pb6B69ocnDJNbW	1	problem
R_2Pb6B69ocnDJNbW	4	problem
R_24vgHy2kvxrcJ2r	5	aut
R_24vgHy2kvxrcJ2r	5	dat
R_1nNpTOlMPwgGHAJ	2	aut
R_1nNpTOlMPwgGHAJ	3	aut
R_1nNpTOlMPwgGHAJ	2	dat
R_1nNpTOlMPwgGHAJ	1	problem
R_1nNpTOlMPwgGHAJ	4	problem
R_1nNpTOlMPwgGHAJ	1	problem
R_1nNpTOlMPwgGHAJ	5	problem
R_TbfMdpsXoCwmYGR	2	aut
R_TbfMdpsXoCwmYGR	2	aut
R_TbfMdpsXoCwmYGR	2	dat
R_TbfMdpsXoCwmYGR	2	problem
R_TbfMdpsXoCwmYGR	3	problem
R_TbfMdpsXoCwmYGR	3	problem
R_TbfMdpsXoCwmYGR	1	problem
R_2yrbr7cZa6Ttcd4	4	aut
R_2yrbr7cZa6Ttcd4	2	aut
R_2yrbr7cZa6Ttcd4	5	problem
R_2yrbr7cZa6Ttcd4	5	problem
R_2yrbr7cZa6Ttcd4	1	problem
R_2yrbr7cZa6Ttcd4	5	problem
R_1mttlsKeeXF8a32	3	aut
R_1mttlsKeeXF8a32	3	aut
R_2aUzTCvDJzaB8BQ	4	aut
R_2aUzTCvDJzaB8BQ	5	aut
R_2aUzTCvDJzaB8BQ	4	problem
R_2aUzTCvDJzaB8BQ	5	problem
R_2aUzTCvDJzaB8BQ	4	problem
R_2aUzTCvDJzaB8BQ	5	problem
R_2pMsWcoJDZ7v2Ig	3	aut
R_2pMsWcoJDZ7v2Ig	2	aut
R_2pMsWcoJDZ7v2Ig	4	dat
R_2pMsWcoJDZ7v2Ig	3	problem
R_2pMsWcoJDZ7v2Ig	4	problem
R_2pMsWcoJDZ7v2Ig	5	problem
R_2pMsWcoJDZ7v2Ig	3	problem
R_3J3lqUgNPw36fQv	2	aut
R_3J3lqUgNPw36fQv	3	aut
R_3J3lqUgNPw36fQv	2	problem
R_3J3lqUgNPw36fQv	5	problem
R_1eqHCaw6ZxHLc5i	2	aut
R_1eqHCaw6ZxHLc5i	4	aut
R_1eqHCaw6ZxHLc5i	4	dat
R_1eqHCaw6ZxHLc5i	5	problem
R_1eqHCaw6ZxHLc5i	1	problem
R_1eqHCaw6ZxHLc5i	5	problem
R_1eqHCaw6ZxHLc5i	2	problem
R_1hNjUqkvhGDhtCH	5	aut
R_1hNjUqkvhGDhtCH	5	aut
R_1hNjUqkvhGDhtCH	2	dat
R_22sSuTQVommUKBB	5	dat
R_BsunvYtaQsTF2Mh	1	aut
R_BsunvYtaQsTF2Mh	5	aut
R_BsunvYtaQsTF2Mh	5	dat
R_BsunvYtaQsTF2Mh	5	problem
R_BsunvYtaQsTF2Mh	1	problem
R_BsunvYtaQsTF2Mh	3	problem
R_BsunvYtaQsTF2Mh	1	problem
R_vIwh0Egoing77fX	3	aut
R_vIwh0Egoing77fX	2	aut
R_vIwh0Egoing77fX	5	dat
R_vIwh0Egoing77fX	2	problem
R_vIwh0Egoing77fX	5	problem
R_vIwh0Egoing77fX	5	problem
R_vIwh0Egoing77fX	5	problem
R_z0gbUDSEEARsqoV	5	aut
R_z0gbUDSEEARsqoV	5	aut
R_z0gbUDSEEARsqoV	5	dat
R_z0gbUDSEEARsqoV	5	problem
R_z0gbUDSEEARsqoV	2	problem
R_z0gbUDSEEARsqoV	4	problem
R_z0gbUDSEEARsqoV	5	problem
R_2yaxM19kNbkXxjf	2	aut
R_2yaxM19kNbkXxjf	2	aut
R_2yaxM19kNbkXxjf	3	problem
R_2yaxM19kNbkXxjf	1	problem
R_9sk0ZCYoOHRI3pT	5	aut
R_9sk0ZCYoOHRI3pT	3	aut
R_9sk0ZCYoOHRI3pT	4	dat
R_9sk0ZCYoOHRI3pT	3	problem
R_9sk0ZCYoOHRI3pT	2	problem
R_9sk0ZCYoOHRI3pT	1	problem
R_9sk0ZCYoOHRI3pT	2	problem
R_2BhBy82su46glgL	3	aut
R_2BhBy82su46glgL	4	aut
R_2BhBy82su46glgL	3	dat
R_SIZQcxUf01OTly9	3	aut
R_SIZQcxUf01OTly9	3	aut
R_SIZQcxUf01OTly9	2	problem
R_SIZQcxUf01OTly9	1	problem
R_SIZQcxUf01OTly9	3	problem
R_SIZQcxUf01OTly9	4	problem
R_2fIG15dqinSq6P4	1	aut
R_2fIG15dqinSq6P4	1	aut
R_2fIG15dqinSq6P4	1	problem
R_2fIG15dqinSq6P4	1	problem
R_2fIG15dqinSq6P4	2	problem
R_2fIG15dqinSq6P4	1	problem
R_1lyhPSTSzJ86yb4	2	aut
R_1lyhPSTSzJ86yb4	1	aut
R_1lyhPSTSzJ86yb4	1	problem
R_1lyhPSTSzJ86yb4	1	problem
R_1lyhPSTSzJ86yb4	1	problem
R_1lyhPSTSzJ86yb4	1	problem
R_2sZQmoFLtasXseV	2	aut
R_2sZQmoFLtasXseV	2	aut
R_2sZQmoFLtasXseV	1	problem
R_2sZQmoFLtasXseV	2	problem
R_2sZQmoFLtasXseV	1	problem
R_2sZQmoFLtasXseV	4	problem
R_3MMx3pjZqZBqitS	5	aut
R_3MMx3pjZqZBqitS	5	aut
R_3MMx3pjZqZBqitS	3	problem
R_3MMx3pjZqZBqitS	4	problem
R_3MMx3pjZqZBqitS	2	problem
R_3MMx3pjZqZBqitS	2	problem
R_3FQIYLXpzFcuNK0	5	aut
R_3FQIYLXpzFcuNK0	4	aut
R_3FQIYLXpzFcuNK0	3	problem
R_3FQIYLXpzFcuNK0	3	problem
R_3nc1ce9pV8qSPep	2	aut
R_3nc1ce9pV8qSPep	2	aut
R_3nc1ce9pV8qSPep	3	dat
R_3nc1ce9pV8qSPep	4	problem
R_3nc1ce9pV8qSPep	1	problem
R_3nc1ce9pV8qSPep	4	problem
R_3nc1ce9pV8qSPep	4	problem
R_10x6izY57Kb3s1q	2	aut
R_10x6izY57Kb3s1q	1	aut
R_10x6izY57Kb3s1q	2	dat
R_10x6izY57Kb3s1q	3	problem
R_10x6izY57Kb3s1q	3	problem
R_10x6izY57Kb3s1q	1	problem
R_10x6izY57Kb3s1q	1	problem
R_DC7rA7QXVqIhAtj	1	aut
R_DC7rA7QXVqIhAtj	2	aut
R_DC7rA7QXVqIhAtj	5	dat
R_DC7rA7QXVqIhAtj	2	problem
R_DC7rA7QXVqIhAtj	2	problem
R_DC7rA7QXVqIhAtj	1	problem
R_DC7rA7QXVqIhAtj	4	problem
R_1C1IrSsR2xGZyzt	1	aut
R_1C1IrSsR2xGZyzt	1	aut
R_1C1IrSsR2xGZyzt	1	problem
R_1C1IrSsR2xGZyzt	1	problem
R_1C1IrSsR2xGZyzt	1	problem
R_1C1IrSsR2xGZyzt	1	problem
R_273gkC2F3l57c0O	1	aut
R_273gkC2F3l57c0O	2	aut
R_273gkC2F3l57c0O	5	problem
R_273gkC2F3l57c0O	1	problem
R_273gkC2F3l57c0O	1	problem
R_273gkC2F3l57c0O	5	problem
R_3NxGj8gGIYb0Sfl	3	aut
R_3NxGj8gGIYb0Sfl	4	problem
R_3NxGj8gGIYb0Sfl	3	problem
R_3h3GGIVZCEq4dTk	3	aut
R_3h3GGIVZCEq4dTk	2	aut
R_3h3GGIVZCEq4dTk	5	problem
R_1ozsADeXt96w4Lr	3	aut
R_1ozsADeXt96w4Lr	3	aut
R_1ozsADeXt96w4Lr	1	dat
R_1ozsADeXt96w4Lr	2	problem
R_1ozsADeXt96w4Lr	3	problem
R_1ozsADeXt96w4Lr	2	problem
R_1ozsADeXt96w4Lr	2	problem
R_331fhk77Of6LR2c	3	aut
R_331fhk77Of6LR2c	5	aut
R_331fhk77Of6LR2c	5	dat
R_331fhk77Of6LR2c	1	problem
R_331fhk77Of6LR2c	3	problem
R_331fhk77Of6LR2c	1	problem
R_331fhk77Of6LR2c	1	problem
R_erPG0GSPLnLhlpT	1	aut
R_erPG0GSPLnLhlpT	2	aut
R_erPG0GSPLnLhlpT	1	problem
R_2CpmEDmPXWJEyDA	2	aut
R_2CpmEDmPXWJEyDA	4	aut
R_2CpmEDmPXWJEyDA	5	problem
R_2CpmEDmPXWJEyDA	1	problem
R_2CpmEDmPXWJEyDA	5	problem
R_2CpmEDmPXWJEyDA	1	problem
R_31mvpOk9HRn0iPu	1	aut
R_31mvpOk9HRn0iPu	1	aut
R_31mvpOk9HRn0iPu	5	problem
R_31mvpOk9HRn0iPu	2	problem
R_31mvpOk9HRn0iPu	1	problem
R_31mvpOk9HRn0iPu	5	problem
R_1dhKwMRhImeCefa	2	aut
R_1dhKwMRhImeCefa	4	aut
R_1dhKwMRhImeCefa	4	dat
R_1dhKwMRhImeCefa	3	problem
R_1dhKwMRhImeCefa	3	problem
R_1dhKwMRhImeCefa	4	problem
R_1dhKwMRhImeCefa	4	problem
R_3PABpfK6Dxgasse	5	aut
R_3PABpfK6Dxgasse	4	aut
R_3PABpfK6Dxgasse	4	dat
R_3PABpfK6Dxgasse	4	problem
R_3PABpfK6Dxgasse	4	problem
R_3PABpfK6Dxgasse	5	problem
R_3PABpfK6Dxgasse	4	problem
R_21h7pOrW2L73EOj	3	aut
R_21h7pOrW2L73EOj	2	aut
R_21h7pOrW2L73EOj	5	dat
R_21h7pOrW2L73EOj	1	problem
R_21h7pOrW2L73EOj	3	problem
R_21h7pOrW2L73EOj	5	problem
R_21h7pOrW2L73EOj	3	problem
R_2qCqozExPDaTd2y	1	aut
R_2qCqozExPDaTd2y	2	aut
R_2qCqozExPDaTd2y	1	problem
R_2qCqozExPDaTd2y	1	problem
R_2qCqozExPDaTd2y	5	problem
R_XL354L4p4Byiyid	1	aut
R_XL354L4p4Byiyid	1	aut
R_XL354L4p4Byiyid	2	dat
R_XL354L4p4Byiyid	3	problem
R_XL354L4p4Byiyid	3	problem
R_XL354L4p4Byiyid	4	problem
R_XnBXBS5LMOPeJzP	3	aut
R_XnBXBS5LMOPeJzP	2	aut
R_XnBXBS5LMOPeJzP	2	problem
R_XnBXBS5LMOPeJzP	2	problem
R_XnBXBS5LMOPeJzP	1	problem
R_XnBXBS5LMOPeJzP	4	problem
R_3han1E8VXkM8Na7	2	aut
R_3han1E8VXkM8Na7	3	aut
R_3han1E8VXkM8Na7	4	dat
R_3han1E8VXkM8Na7	4	problem
R_3han1E8VXkM8Na7	2	problem
R_3han1E8VXkM8Na7	4	problem
R_3han1E8VXkM8Na7	3	problem
R_UsCdWysK0f4nXs5	4	aut
R_UsCdWysK0f4nXs5	3	aut
R_UsCdWysK0f4nXs5	3	problem
R_UsCdWysK0f4nXs5	4	problem
R_UsCdWysK0f4nXs5	4	problem
R_UsCdWysK0f4nXs5	3	problem
R_3HFacTLVMYPyjnk	1	aut
R_3HFacTLVMYPyjnk	1	aut
R_3HFacTLVMYPyjnk	2	dat
R_3HFacTLVMYPyjnk	2	problem
R_3HFacTLVMYPyjnk	2	problem
R_3HFacTLVMYPyjnk	2	problem
R_3HFacTLVMYPyjnk	4	problem
R_cx1I9FAXSpvZkFX	3	aut
R_cx1I9FAXSpvZkFX	2	aut
R_cx1I9FAXSpvZkFX	5	dat
R_cx1I9FAXSpvZkFX	3	problem
R_cx1I9FAXSpvZkFX	3	problem
R_cx1I9FAXSpvZkFX	1	problem
R_cx1I9FAXSpvZkFX	2	problem
R_0vnonLH7WBbUU4V	5	aut
R_0vnonLH7WBbUU4V	5	aut
R_0vnonLH7WBbUU4V	5	problem
R_0vnonLH7WBbUU4V	5	problem
R_0vnonLH7WBbUU4V	5	problem
R_0vnonLH7WBbUU4V	2	problem
R_3psP8BIqnwZ5FS2	1	aut
R_3psP8BIqnwZ5FS2	1	aut
R_3psP8BIqnwZ5FS2	3	problem
R_3psP8BIqnwZ5FS2	1	problem
R_3psP8BIqnwZ5FS2	3	problem
R_3psP8BIqnwZ5FS2	4	problem
R_3Dp5zAN1MM7Wl1l	1	aut
R_3Dp5zAN1MM7Wl1l	3	aut
R_3Dp5zAN1MM7Wl1l	5	problem
R_3Dp5zAN1MM7Wl1l	2	problem
R_3Dp5zAN1MM7Wl1l	2	problem
R_3Dp5zAN1MM7Wl1l	3	problem
R_ZeGZaKS3Ct6H9bH	2	aut
R_ZeGZaKS3Ct6H9bH	1	aut
R_ZeGZaKS3Ct6H9bH	1	problem
R_ZeGZaKS3Ct6H9bH	2	problem
R_ZeGZaKS3Ct6H9bH	1	problem
R_ZeGZaKS3Ct6H9bH	2	problem
R_Y4c7yXfrV6eXAZ3	5	aut
R_1F3ayGVs23vUWXR	3	aut
R_1F3ayGVs23vUWXR	3	aut
R_1F3ayGVs23vUWXR	3	problem
R_1F3ayGVs23vUWXR	4	problem
R_1F3ayGVs23vUWXR	5	problem
R_1F3ayGVs23vUWXR	5	problem
R_1ptWXnOrfszaKBm	3	aut
R_1ptWXnOrfszaKBm	2	aut
R_1ptWXnOrfszaKBm	3	dat
R_Yb1lWMopUoWUR0J	2	aut
R_Yb1lWMopUoWUR0J	2	aut
R_Yb1lWMopUoWUR0J	2	problem
R_Yb1lWMopUoWUR0J	2	problem
R_Yb1lWMopUoWUR0J	2	problem
R_1Hjk44tByoRrcg5	1	aut
R_1Hjk44tByoRrcg5	1	aut
R_1Hjk44tByoRrcg5	1	dat
R_1Hjk44tByoRrcg5	4	problem
R_1ghIuFpX1j7CZtk	3	aut
